respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:","De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó",Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12578418996,402650228,2021-04-15 11:04:33,2021-04-15 12:01:45,190.2.211.42,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,ser estudiante nuevo y notar que la calidad de las personas con las que conviviste antes y con las que vas a convivir ahora o tuve que convivir son dos extremos diferentes ,,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,39,50,50,no está seguro,Rara vez,Relación con los compañeros,11,17 a 19 años,Bachiller,Hombre
12578272410,402650228,2021-04-15 11:12:39,2021-04-15 11:15:41,201.219.246.66,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,,,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,50,Satisfacción/orgullo,No se,La forma cómo los profesores enseñan,11,14 a 16 años,Bachiller,Mujer
12578269690,402650228,2021-04-15 11:07:26,2021-04-15 11:12:48,186.81.193.113,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,"El cantar en inglés en un festival, fue asombroso y me dio curiosidad por aprender más a estar con él público y mejorar mi lenguaje de inglés ",#elmejordiademivida,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,100,Satisfacción/orgullo,Rara vez,La forma como los profesores me evalúan,11,14 a 16 años,Bachiller,Mujer
12578233736,402650228,2021-04-15 10:57:24,2021-04-15 11:02:38,190.121.138.237,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"Mi experiencia fue linda ya que conocí la unión que tienes los maestros y la compartiría, eso aprendí a tener unión y compañerismo",,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,50,100,Felicidad,Con frecuencia,El trabajo en equipo,10,14 a 16 años,Técnico,Hombre
12578227343,402650228,2021-04-15 10:54:14,2021-04-15 11:00:24,181.55.124.89,,,,,Sí,CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,Que quiero a prender mas sobre ingles yvla ciencias economicas,Que tambuen nos enseñen ,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,55,35,21,no está seguro,Con frecuencia,La forma como los profesores me evalúan,11,17 a 19 años,Bachiller,Hombre
12578214693,402650228,2021-04-15 10:48:19,2021-04-15 10:55:58,201.219.246.66,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,Por  no tiendo la ciencia , La ciencia,Me sentí confundido/no entendí nada,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,57,30,92,Felicidad,Rara vez,Alimentación,11,17 a 19 años,Bachiller,Mujer
12578209755,402650228,2021-04-15 10:29:03,2021-04-15 11:01:38,181.129.162.10,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"Mi experiencia es que e conocido nuevos profesores, es una etapa diferente por que nos enseñan diferentes cosas, aprendo mas para estar preparada y si Dios quiere ser una profesional por que ese es mi sueño y sentirme feliz por que pude lograr mi objetivo",Mi experiencia de estudio ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,100,100,100,Felicidad,Todo el tiempo,La forma cómo los profesores enseñan,10,14 a 16 años,No se,Mujer
12578201454,402650228,2021-04-15 10:28:13,2021-04-15 10:51:41,201.219.246.66,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,la profe nos dejo un trabajo en grupo y teniamos que hacer los grupos para el trabajo y a mi no me gustaba hacer trabajos en grupo y alguien me invito a su grupo. acepte y me gusto porque nos ayudabamos en cosas que no entendiamos y eso se llama trabajo en equipo.,#trabajoenequipo,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,89,13,1,Felicidad,Con frecuencia,El trabajo en equipo,10,14 a 16 años,No se,Hombre
12578200917,402650228,2021-04-15 10:35:03,2021-04-15 10:52:22,186.87.40.86,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"Aprendi sobre las clases virtuales y en diferentes areas adquirí nuevos conocimientos, aunque en otras asignaturas pienso que falta un poco de claridad o que es necesario las clases presenciales para llegar a la claridad total en algunos temas",#quierovolveralcolegio,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,40,50,Angustia/Miedo,Con frecuencia,Relación con los profesores,11,14 a 16 años,Técnico,Mujer
12578198597,402650228,2021-04-15 10:46:59,2021-04-15 10:50:54,190.121.138.237,,,,,Sí,CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Que hay que valorar los momentos que estamos con nuestros Amigos,#Amigos,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,28,90,no está seguro,Con frecuencia,El trabajo en equipo,10,14 a 16 años,Técnico,Mujer
12578192919,402650228,2021-04-15 10:43:40,2021-04-15 10:49:27,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,"Me confundió, el hecho de que siempre que termina una guía no sentía como si estuviera aprendiendo algo nuevo y se me volvía repetitivo.",#Menostareasymasclasesorales,Me sentí confundido/no entendí nada,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,1,50,60,no está seguro,Con frecuencia,La forma cómo los profesores enseñan,10,17 a 19 años,Bachiller,Hombre
12578191573,402650228,2021-04-15 10:30:43,2021-04-15 10:51:25,186.146.249.136,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,"Escogí la 2 ¿porque digo que me confundió? Porque llevábamos prácticamente mitad de año normal ibamos al colegio y todo y de un momento a otro dimos un cambio extremo y cambiamos todo a la techologia fue como difícil. Pero al fin y al cabo se aprendió a manejar cositas, no me quejo porque debido a eso aprendí a valorar el tiempo con mi familia, aprendi a manejar cosas de la techologia que no sabia y gracias a lo que paso me di cuenta del significado que tiene mi familia ",Aprender de nuevas experiencias ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,49,50,100,Felicidad,Todo el tiempo,Relación con la familia,10,14 a 16 años,Postgrado,Mujer
12578190120,402650228,2021-04-15 10:28:17,2021-04-15 10:48:51,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,"Durante una clase, hubo un momento que nos dio un tema que me intereso mucho, y me dio mucha curiosidad por lo que dijo, y también de aprender mas sobre lo que nos dio ese día, ese día fue una clase muy buena porque me enseño a ser una mejor persona, a tomar las cosas con calma, a pensar antes de actuar y a aprender a superar el obstáculo que se presenten  en nuestro diario vivir, esa clase me dio mucho a reflexionar a lo que hacia con mi vida, al error que estaba cometiendo y esa clase me enseño mucho, y me dejo una buena reflexión, que es de saber manejar las cosas, nuestra vida, a no rendirse cada vez que haya un problema si no a aprender a superarlo.  ",UNA EXPERIENCIA INOLVIDABLE ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,53,0,100,Esperanza,Rara vez,Liderazgo,10,14 a 16 años,No se,Mujer
12578186088,402650228,2021-04-15 10:28:58,2021-04-15 10:50:20,181.129.173.146,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,"Me enseñaron pero quedé con varias dudas de algunos temas más específicamente con Castellano y Naturales, lo que me motivó a continuar mi año lectivo y así aclarar estás dudas en mi nuevo grado con nuevos maestros.",#todosepuede,Me dio curiosidad por saber más,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,0,0,100,Satisfacción/orgullo,Rara vez,Innovación / creatividad,10,14 a 16 años,Técnico,Hombre
12578185110,402650228,2021-04-15 10:36:13,2021-04-15 10:47:09,190.146.10.73,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,muchas veces cuando recibiamos clases en linea no podia entender el tema con muchas materias y me daba pena pregunatr por lo que me quedaba con la duda jamas preguntaba nada algunos profesores ni siquiera explicaban los talleres que ellos dejaban solo los dejaban por dejar y te daban un plazo muy corto para hacerlo y en eso cuando hacia las tareas no sabia lo que hacia solo copiaba sin entender lo que hacia y me confundí no sabia si lo que hacia lo hacia por aprender o por solo entregar trabajos y ya ,NO TODOS TENEMOS EL MISMO NIVEL DE ENTENDIMIENTO ,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,50,60,0,Angustia/Miedo,Todo el tiempo,La forma cómo los profesores enseñan,11,14 a 16 años,Bachiller,Mujer
12578183739,402650228,2021-04-15 10:25:18,2021-04-15 10:46:21,190.121.138.237,,,,,No,VALLE DEL CAUCA,José Eusebio Caro,te enseñó algo nuevo,"Pues el otro año dejaban actividades de hacer vídeos y en ellos hablar en inglés como una fiesta ,un supermercado y interpretar a un actor o una época y pues eso me enseñó muchas cosas nuevas sobre el ingles",#aprendemas ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,85,52,54,no está seguro,No se,El trabajo en equipo,10,14 a 16 años,No se,Mujer
12578183022,402650228,2021-04-15 10:29:38,2021-04-15 10:46:22,201.219.246.66,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"Pues aprendí muchas cosas, todo quedaba claro no habia dudas me divertia, la pasaba chevere con mis compañeros y los profes.",#Quierovolveralapresencialidad,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,100,Felicidad,Rara vez,Relación con los profesores,10,14 a 16 años,Bachiller,Hombre
12578180630,402650228,2021-04-15 10:29:54,2021-04-15 10:45:47,181.129.162.10,,,,,Sí,VALLE DEL CAUCA,José Eusebio Caro,te enseñó algo nuevo,"Aprendí que a pesar de las circunstancias que estamos pasando no debemos de rendirnos, que debemos de seguir a delante a pesar de todo.",#siempreadelante,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,90,10,100,Felicidad,Todo el tiempo,Liderazgo,10,14 a 16 años,Bachiller,Mujer
12578179475,402650228,2021-04-15 10:28:13,2021-04-15 10:45:51,181.129.173.146,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,En una clase me interesó y me enseñó algo nuevo porque era una clase la cual me hizo ayudar a saber que es lo que quiero proyectar en mi vida para mí futuro y eso me gusta mucho me motiva ,#yoproyectomivida,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,7,4,51,Esperanza,Rara vez,Ninguna de las anteriores,10,14 a 16 años,Bachiller,Mujer
12578179171,402650228,2021-04-15 10:38:32,2021-04-15 10:46:13,204.199.90.207,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,Por la pandemia no entendia muy bien la clases virtuales,#confundido,Me sentí confundido/no entendí nada,Mi país/el mundo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,80,80,50,no está seguro,Rara vez,El trabajo en equipo,10,17 a 19 años,No se,Mujer
12578177084,402650228,2021-04-15 10:34:29,2021-04-15 10:44:39,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Mi experiencia fue que ahí muchas formas de estudiar no solo asistiendo a el colegio si no de forma virtual aunque fue muy difícil a el principio adaptarnos pero aprendí muchas cosas del aprendizaje virtual ,#milformasdeaprender ,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,50,Angustia/Miedo,Rara vez,Innovación / creatividad,10,14 a 16 años,Bachiller,Mujer
12578176742,402650228,2021-04-15 10:30:31,2021-04-15 10:47:49,204.199.86.106,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Cuando digo que me enseño algo nuevo (y debido a la pandemia) es que me enseño a nunca rendirme bajo ninguna circunstancia y siempre pensar positivo ante cualquier obstáculo. ,#nuncaterindas,Aprendí algo nuevo,Mi país/el mundo,Desarrollar mis habilidades,Hacer cosas,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,40,50,no está seguro,Con frecuencia,Cómo resolver conflictos,10,14 a 16 años,Bachiller,Mujer
12578175556,402650228,2021-04-15 10:30:36,2021-04-15 10:45:18,190.144.10.14,,,,,No,VALLE DEL CAUCA,José Eusebio Caro,te dio curiosidad por aprender más,Me dio curiosidad por a prender mas sobre la tecnologia mi experiencia fue cuando me di cuenta que podiamos haser infinidad de cosas con la tecnologia ,#tecnologia no tiene limites ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,70,50,70,Felicidad,Rara vez,Lo que hago en mi tiempo libre,10,14 a 16 años,No se,Hombre
12578175152,402650228,2021-04-15 10:31:05,2021-04-15 10:44:01,201.219.246.67,,,,,No,CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,a que todo tiene un tiempo para hacer las cosas ,has las cosas que te sirvan,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,0,52,91,no está seguro,Rara vez,Innovación / creatividad,10,14 a 16 años,No se,Mujer
12578174599,402650228,2021-04-15 10:32:26,2021-04-15 10:43:54,181.50.54.39,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,nos estaban enseñando materias nuevas y Hernán muy buenas por qué la participación Hera muy buena de parte del grupo,todos unidos,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,100,Esperanza,Rara vez,El trabajo en equipo,10,14 a 16 años,Bachiller,Hombre
12578174534,402650228,2021-04-15 10:39:22,2021-04-15 10:43:36,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Me enseñó aprender mas,Aprender ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,100,Felicidad,Una vez,Cómo resolver conflictos,10,14 a 16 años,Bachiller,Mujer
12578171352,402650228,2021-04-15 10:30:04,2021-04-15 10:53:18,181.129.173.146,,,,,Sí,CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Podemos hacer todo lo que nos proponemos por muy difícil que sea y más si estamos tod@s ayudándonos. Por que aunque a veces sentimos que no podemos hacer las cosas pera en realidad si podemos sólo tenemos que confiar en nosotr@s mismos.  Cuando nos ayudamos las cosas son más fáciles y me refiero a ayudarnos cuando los necesitemos no a hacer trampas.,Todo es posible,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,60,80,50,Esperanza,Con frecuencia,El trabajo en equipo,10,14 a 16 años,Bachiller,Mujer
12578170920,402650228,2021-04-15 10:27:01,2021-04-15 10:43:45,186.145.148.62,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,"Pues lo que le paso a la mayoria con el inicio de la pandemia, todo quedo muy confuso y las clases era dificiles de comprender",#confusión,Me sentí confundido/no entendí nada,Mi país/el mundo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,50,50,no está seguro,No se,Innovación / creatividad,10,14 a 16 años,Bachiller,Hombre
12578169837,402650228,2021-04-15 10:30:24,2021-04-15 10:42:04,186.86.89.61,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo, Que tuve una experiencia muy bonita me enseñaron cosas que no sabia para aprender cada día mas y esforzarme él apoyo de los profesores que nos impulsan a hacer mejores personas nos animan para que sigamos adelante con nuestros sueños y metas,#nos enseñan a ser mejores personas,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,10,100,Felicidad,Con frecuencia,La forma cómo los profesores enseñan,10,14 a 16 años,No se,Mujer
12578168972,402650228,2021-04-15 10:35:29,2021-04-15 10:42:13,181.129.164.130,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,,,Me dio curiosidad por saber más,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,18,90,Esperanza,No se,,10,14 a 16 años,Bachiller,Hombre
12578168912,402650228,2021-04-15 10:36:18,2021-04-15 10:41:57,186.168.89.108,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Para aprender más ,#aprendermas,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,69,50,50,no está seguro,No se,Ninguna de las anteriores,,17 a 19 años,Bachiller,Hombre
12578167397,402650228,2021-04-15 10:31:00,2021-04-15 10:42:16,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,pues porque apenas me estaba acostumbrando a estudiar de manera virtual y no era lo mismo que estudiar presencial porque no se explicaban muy bien las clases.,#Enseñamás,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,50,80,Angustia/Miedo,Rara vez,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Mujer
12578167174,402650228,2021-04-15 10:36:20,2021-04-15 10:41:24,186.80.93.82,,,,,Sí,CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Me enseñaron cosas buenas cada dia  ,#Aprender cada dia ,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,61,30,100,Satisfacción/orgullo,Todo el tiempo,Innovación / creatividad,10,14 a 16 años,Bachiller,Mujer
12578166471,402650228,2021-04-15 10:32:12,2021-04-15 10:41:47,191.102.197.226,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Pos la clase de castellano me enseño varios tipos de lecturas como mas dinámicas y a estar más atento en el momento ,#vivalalectura ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,65,51,74,Satisfacción/orgullo,Una vez,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Hombre
12578164435,402650228,2021-04-15 10:29:17,2021-04-15 10:40:32,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,Fue el virus que se propagó por todo el mundo y el día que dijeron que no habia clase hasta un tiempo determinado me hizo tener intriga de lo que esta sucediendo así que investigue más a fondo el tema y respondí mis dudas ,#Quedateencasa,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,8,100,100,Angustia/Miedo,Rara vez,Lo que hago en mi tiempo libre,10,14 a 16 años,Bachiller,Hombre
12578163514,402650228,2021-04-15 10:29:18,2021-04-15 10:40:43,191.106.199.34,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,"Pues aprendí mas sobre los derechos humanos, y la verdad me encantó porque eso nos ayuda a entender más sobre la vida diaria y me quedaron algunas dudas pero me encantó aprender mas sobre el tema. ",LOS DERECHOS HUMANOS ,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,48,16,89,no está seguro,No se,Mi aporte a la humanidad/al mundo/a los demás,10,14 a 16 años,Técnico,Mujer
12578163369,402650228,2021-04-15 10:30:13,2021-04-15 10:40:15,181.129.241.35,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,"Cuando comenzamos a manejar mucho más cosas en la sala de tecnología ya que me gusta aprender más a profundida sobre cómo manejar programas, páginas etc.",#aprender es lo mejor ,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,25,26,100,Felicidad,Con frecuencia,La forma cómo los profesores enseñan,10,17 a 19 años,Bachiller,Hombre
12578162808,402650228,2021-04-15 10:24:50,2021-04-15 10:40:09,201.219.246.66,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"yo vengo de otro colegio en la ciudad de Bogotá  me ayudo a conocer grandes personas y que no podría olvidar, siempre estuvimos en las buenas y malas  pa' todo   ",recuerdos únicos ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,50,65,50,no está seguro,No se,Mi aporte a la humanidad/al mundo/a los demás,10,14 a 16 años,Bachiller,Hombre
12578162303,402650228,2021-04-15 10:35:33,2021-04-15 10:39:55,190.121.139.4,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,Se representante en dos veces??,#representante,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,66,51,18,Felicidad,Todo el tiempo,Liderazgo,10,17 a 19 años,Bachiller,Mujer
12578160530,402650228,2021-04-15 10:27:33,2021-04-15 10:39:26,190.121.139.4,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"Mi experiencia fue al cantar en el colegio y para mi fue algo nuevo, porque habían muchos estudiantes mirándome y tenía muchos nervios, esto fue algo nuevo porque demostré mi talento ante la gente",#cantar,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,100,100,Felicidad,Rara vez,Mi aporte a la humanidad/al mundo/a los demás,10,14 a 16 años,Bachiller,Mujer
12578159130,402650228,2021-04-15 10:30:47,2021-04-15 10:39:12,190.147.183.133,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,Pues que no entiendo casi así pues en el Cole en muy mejor que esto a si,No nada,Me sentí confundido/no entendí nada,Mi país/el mundo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,0,57,7,Felicidad,Una vez,El cuidado del medio ambiente,4,14 a 16 años,Universitario,Hombre
12578158745,402650228,2021-04-15 10:28:52,2021-04-15 10:38:53,186.145.148.222,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,un día un profesor comenzó a contar una anécdota de el y pues sonó la campana del recreo y me dio curiosidad que seguía porque no alcanzo a contar la historia completa ,#Curiosidad,Me dio curiosidad por saber más,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,100,60,Satisfacción/orgullo,Rara vez,Relación con la familia,10,14 a 16 años,No se,Hombre
12578157961,402650228,2021-04-15 10:28:33,2021-04-15 10:38:54,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,José Eusebio Caro,te enseñó algo nuevo,"mi profesora de química y física nos hizo un ejercicio para aprender sobre las ondas, se trataba de que todos nos sostuviéramos la mano y formando filas en forma de zig zag teniamos que apretarmos las manos, o halárnosla como si estuviéramos pasando corriente y cuando la profesora nos diera una señal teníamos que dejar de hacer el ejercicio y ella trataba de adivinar donde había quedado la onda. me gusto mucho por,  que todo el salón ayudamos y aportamos, nos reímos y nos divertimos mucho. ",#unaclaseconmuchaONDA,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,90,100,50,Felicidad,Una vez,El trabajo en equipo,10,14 a 16 años,Bachiller,Mujer
12578156574,402650228,2021-04-15 10:24:55,2021-04-15 10:38:28,201.219.246.66,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,me gusto mucho la clase porque es dinamica y nos enseña mucho asi sea dinamico aprendemos de todo un poquito y por que la persona que nos enseña es paciente no nos regaña es muy chmuy evere y muy linda  auqnue todas las clases me gustan esa mas porque no es como tan aburrida y es divertida,la mejor profe ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,27,50,Felicidad,Con frecuencia,Innovación / creatividad,10,14 a 16 años,Bachiller,Mujer
